2.700215602798019745e+02,1.361075998351469174e+01,1.191472832710322827e+01,1.161305503268255279e+02,7.381693984230535932e+01,1.375275870923467458e+01,3.164740381828778837e+01,5.624835837714179831e+00,1.660297770719761701e+01,1.570636729611841753e+00,6.365719835743072252e+01,3.533714918646349012e+00,2.798987875838166062e+01,1.926112092350779221e+02,2.755020184011322613e+02,3.879193270266319882e+00,2.809627765303431612e+00,3.380984814107976604e+02,3.699638539804836910e+02,4.236931936024740253e+01,4.596961277684640663e+02,8.400187880096297022e+02,1.038193781500758028e+01,2.988962336224182650e+02,4.311496610652810979e+00,4.402586387053941763e+01,3.083314756175330906e+00,2.403212782553576066e+00,9.831181127525402630e+00,1.228334824292526761e+01,6.411482831487191447e+01,7.906074732778321845e+01,8.872219898140107261e+02,8.624691792564236437e+01,7.107941590548490751e+01,4.981097224654697442e+01,1.232760358866323891e+01,4.416797801327058792e+00,1.089945462436657948e+02,7.136646486726486716e-01,6.033056319324365369e+00,6.318677250386303967e+01,6.344099598120615155e+03,4.372509384504152763e+02,2.254585764742978427e+01,1.364700962249139366e+03,7.257586003574995175e+02,7.641134391372655955e+03,2.680087234699275811e+01,5.085481981230842052e+01,2.335479679666207630e+03,4.337306643877085662e+03,9.925199505134813762e+02,1.027803633408850885e+02,2.555695540167056151e+03,2.847630596117040227e+02,5.557882890773546023e+03,1.520019277931916349e+03,1.116068402792911229e+03,2.978298132568035271e+03,8.318932286520150399e+01,8.551452049011198824e+02,1.889804361990227335e+02,1.489762645743996018e+03,1.175919626602958260e+03,6.561749764239355045e+02,2.119753348418624910e+02,1.286410449612509865e+03,4.854361363337232547e+02,1.936900730356642725e+03,2.688432209084485294e+03
3.384162930034260626e+02,7.557624555871336725e+01,6.907969295948677768e+01,5.393296226972194773e+01,1.837806217364403381e+02,1.188165453556605655e+01,6.491103211224380232e+01,7.589651035486758701e+01,7.687027846538758524e+01,5.565342571606007205e+00,1.174945965496082607e+02,1.102607856617269277e+02,5.412762442183486655e+01,1.357689260479970983e+02,3.256801119129361268e+02,6.785377965651638199e+00,1.131508765224534017e+02,1.190453251408405322e+02,1.614953553617244211e+02,9.890619403864910453e+01,2.249638801818144032e+02,3.271162348294285493e+02,2.613514833080757782e+01,3.838084958302300720e+02,7.133349111633046391e+01,2.169644433994309054e+02,4.930374391749943741e-01,1.875340130061970001e+01,3.184065032348502022e+00,3.797298754175597537e+02,4.457147780148620200e+02,3.199998152635641304e+02,5.487310950278773589e+02,1.077649490501883776e+02,9.069399385606520525e+01,6.932586677467431002e+01,2.426439982378286118e+02,8.490229862169266539e+01,1.153168029357363444e+01,1.903911085857306773e+02,1.005189318017763298e+03,5.740852229042690169e+02,5.986458249556395458e+03,1.640786420829550707e+03,1.832925522565970766e+02,4.747064405702943077e+03,2.456344010681086729e+02,8.719907419872955870e+03,1.530191824041874861e+04,1.219441171722662318e+02,5.186918941699348579e+03,2.915751160859666470e+03,4.582516073515386779e+03,3.422535629928093840e+03,1.562761128037770959e+03,1.731267901020175486e+03,1.529680210665235609e+04,1.422142427703899330e+03,8.061487224444294952e+03,2.206255626753898923e+03,9.398835389185487657e+02,6.761055118422257692e+03,4.534364176639323887e+03,6.628215405912542337e+03,4.289976505897396237e+03,5.228796656086114126e+03,3.676960616059487279e+02,4.378268247976667226e+03,1.076932200561065656e+04,2.193805122759501955e+03,1.670915566936921550e+03
6.997545622207796612e+01,2.114379744042601672e+01,4.853259048235346285e+01,5.033852607594755391e+00,1.082490161796709600e+02,2.926201146869628733e+00,1.251085643720160512e+01,1.267650350720156354e+02,3.738593546772916909e+01,4.540378333648341425e+00,3.741517156137443578e+01,5.913389081925788560e+01,3.072918822358354518e+01,1.354610590921359603e-02,2.526883362909712005e+01,1.523919260357815553e+01,1.710217726058067100e+01,6.391705757553680201e+00,9.769166422702348029e+00,1.553225609893918069e+01,1.608362054192696622e+00,1.469113041942887676e+01,3.396821703288882333e+01,6.024320555975892830e+02,1.794290468678017305e+02,5.168645954651595531e+01,1.389666730459612722e+02,4.014465060821639497e+01,1.040971894534897046e+02,6.261203395060326784e+02,1.673893604187960023e+02,7.897855087184295826e+02,4.426705002790518506e+02,1.317443344698759766e+01,1.523564210205327356e+02,8.653552177963305780e+00,2.216455424348807526e+02,1.971469436656998937e+02,8.950307580880210025e+02,7.522807966963098352e+02,1.294944143225790185e+03,3.024170915842258296e+02,1.367541475480081772e+03,3.359348212954718292e+03,4.318270229418359349e+02,9.106329511473728417e+03,1.004585517390834639e+03,2.064675683128220953e+03,1.225585662598443378e+04,2.481814400413064504e+03,7.984084096918580144e+03,1.463403602697362430e+03,1.165869401900964658e+04,1.085847153414243257e+04,8.047381037872140951e+03,7.367970953962660133e+03,2.259004250876694641e+03,4.048110332542244691e+02,7.250393509348258704e+03,8.835053980225393389e+03,2.268629047994378197e+03,6.132832339144489197e+03,6.992629701993942035e+03,1.431999704038718846e+04,1.431322209808746948e+03,7.068154772694651001e+03,1.600936489569040532e+03,4.325844566576502984e+03,4.150878614033568738e+03,3.120805875186643789e+03,3.035413752804620344e+03
7.151603725502300613e+00,1.276642621028888369e+00,4.766083052809013232e+00,5.137573292340800180e+00,2.219170539790065177e+01,5.484125585345121401e+00,2.574253542800923356e+01,1.316146387478254951e+02,2.069885786432147157e+01,8.935317917750298378e+00,1.527060293607275021e+01,4.032804211989247989e+00,4.111604614877975905e+00,1.175870800206057787e+01,1.254866838806885454e+01,1.346927599681051291e+01,4.990746477874102993e+01,3.672004637501634861e+00,2.233698844936939487e+00,2.027984059981760914e-02,5.806171529721152247e+00,3.775427633032661845e+01,2.263136403828988819e+02,1.078335209950630087e+03,7.654942883171337371e+02,3.594095077937088689e+01,3.768116933765688259e+02,7.359294354741024335e+02,3.655179432297761082e+02,3.460091804164747487e+02,1.298871264387383917e+02,1.041241207616048541e+03,9.055189822064594409e+02,1.222643838194838111e+02,1.669318645175357290e+02,5.037143612240240742e+01,9.109537738538169549e+01,8.342630193649065973e+01,2.678825635563478045e+03,9.813916479692360895e+01,1.112079658315886093e+02,2.928008674427367168e+02,4.981093727435754772e+02,5.014496811718732715e+03,6.238559098123930653e+02,1.528093001741521584e+04,4.189316153519946965e+03,3.508373013900088608e+03,1.108326492154374705e+02,8.629597338624384065e+03,2.830495049233850295e+04,5.973072765993514622e+03,9.631195998725317622e+03,1.248034495390621669e+04,5.629228112526204768e+02,1.091667930349253402e+04,5.430239930555234423e+03,1.567825487226341693e+03,3.624293721502415792e+03,2.172103022092737956e+04,8.697489183462821529e+02,7.777981726989860363e+02,1.901474584943334207e+02,3.018613858978306234e+04,2.444682107993506634e+03,1.011362824230801925e+04,5.582888201799453782e+03,3.266334667297392571e+03,3.777546925318125886e+03,6.603466456150285012e+03,1.565014422547802724e+03
3.138003434278563208e+00,2.195667754614564871e+01,7.824288094850094133e+00,2.045824076394901214e-01,4.303438097274770513e+01,9.368842915255143566e+00,4.436854802269797915e+01,2.494585898639265054e+02,7.890685493618967428e+00,7.189054790672652295e+00,1.639132863249465188e+01,3.983727812387215739e+00,4.556124459779158364e-01,1.153035510923877638e+01,5.862498096276679505e+00,4.198221245253180633e+00,2.504736950749504487e+01,1.078649508425218340e+00,2.549527739849805075e-01,6.314052302680908113e-01,6.741877491225441332e+00,9.502368591010269938e+01,8.406969716200738958e+02,6.140240456419509201e+02,1.442511432788229740e+03,1.443904063764455259e+02,7.233879633552123778e+02,1.264547325335115147e+03,5.069031859771804989e+02,3.437587346616476793e+02,3.463589641513914330e+02,1.342008355949022416e+03,2.388923364261881488e+03,5.828084651708358024e+02,5.026772267668814607e+02,3.782727213281125245e+01,1.162107260692480253e+02,1.798483789156900627e+02,4.038629406580996147e+03,3.546320301426168839e+02,4.153165995968260518e+02,4.180810792897447072e+02,4.704412038019205511e+02,6.953559430198345581e+03,4.800636169585415701e+03,1.547301850283798376e+04,5.388303968168058418e+03,6.829155049913098082e+03,8.647279643551864865e+02,1.542975359341457442e+04,2.594054455011932077e+04,1.503333008115510893e+03,1.478352904410328483e+04,1.068633429628305203e+04,2.794895714283768484e+03,3.660294894684308929e+03,3.199340027357756480e+04,1.997215087966735518e+04,4.783643308736822291e+03,1.836741551805911513e+04,8.563988153395703193e+03,4.785329152711820200e+01,2.454427057862168567e+03,3.814347116005502176e+04,2.893582914697700744e+03,8.692749967174113408e+03,5.620205669182252677e+03,1.661762728321496979e+04,1.778002640990300279e+04,3.397302439893472183e+04,7.626569320056036304e+03
3.954769624431663022e+00,3.089833082165372247e+01,1.138153352734811286e+01,1.468723633230239134e+00,4.819574692794457604e+00,1.119494984762004819e+01,1.585468350873371435e+01,2.733818107916647477e+01,1.088098248052143902e+01,1.313936409161062802e+00,2.384265969090863990e+01,2.153673822108572722e+00,9.564062215522953769e-01,2.788323449351691186e-01,1.662129174660482933e+00,1.277086982046654828e+00,1.574921981684591366e+01,3.657982720399348242e+00,3.405559183934340206e-01,4.432822496010895286e-01,2.489262525583932018e+00,6.238299231642986342e+01,8.311237360368835425e+00,1.176222620625234867e+03,8.067028725473496706e+02,1.190779689585534790e-01,1.574032449334716830e+02,1.426721348501779119e+02,2.182441277201266701e+02,2.229774910782163602e+02,1.064653656704961264e+02,5.003349627415552163e+02,1.936791145493207750e+03,1.797193939818643571e+01,1.741858698076822520e+02,2.238983516190678813e+00,2.572347240495513532e+01,6.776540915400663607e+02,2.637257729048835245e+03,3.796351572705039530e+02,2.064980018322506794e+02,2.272182650438459177e+02,2.357644778877851422e+03,6.904275767710000764e+02,2.248643504550319904e+03,1.309840130841514110e+04,9.770005718609844507e+02,5.161587848605220188e+02,1.203170412365882612e+03,1.819500729536454628e+03,3.784359578769751806e+03,5.147165817191918904e+03,1.079900933371660540e+04,8.010248008520903568e+03,1.704276092592434225e+03,8.096313714799207446e+02,2.652238863723039321e+04,1.003072234641184878e+04,3.949650441745182434e+03,6.100265217643508549e+03,1.612271365915012211e+03,2.467466757007143315e+03,4.247033786360828458e+02,2.228829629213361841e+04,2.775712129894476675e+03,1.379258288083377693e+02,5.604161231802879229e+03,2.576193460857317405e+03,5.917162487653645258e+03,1.550253177068433979e+04,9.734145255910490960e+03
7.380632852129917154e+00,3.349073770964906771e+00,1.851612064491087395e+01,1.640529360607547460e+01,1.117558150661389860e+01,1.283918553316550515e+02,3.173634548773020114e+01,2.183752627666030932e+01,1.702184265724725876e+01,2.282136912503725767e+01,2.247694967446566849e+01,3.921025735877612384e-01,8.580349877036669293e-01,1.382234969023824922e+00,2.896163959504093111e+00,4.552961325659662384e-01,1.948533104768734248e+01,1.168219100309119352e+00,4.898453931818077534e-01,5.190373368715184288e-01,4.144330526135196813e+00,2.647823289620525955e+01,4.002382410793513259e+02,9.351367230271763447e+02,1.108732359834913126e+02,1.869422894330531904e+02,4.662338013916179875e+02,2.733754903235839606e+01,5.430342979542041348e+01,4.016893751772676637e+02,6.782580863263989386e+02,6.487074136271045290e+02,1.581376535052556846e+03,4.626823957181300528e+01,1.462562688288747381e+02,4.126534459723283810e+00,5.674161016309140138e+01,5.548859274099643244e+02,1.285995250706835122e+03,1.400847863323901038e+03,2.592535596636675450e+02,7.620732530031354145e+03,8.267824502019660713e+02,5.593002337577388971e+03,1.095240227193593637e+04,4.950687639836180097e+03,1.240116040292085245e+03,6.370543785961132926e+03,4.765040568451089712e+03,3.759939398458902360e+03,3.802689151142675655e+03,2.657939787332506057e+03,1.481846706913592971e+04,3.046100880182221772e+03,1.423113773130086656e+03,1.306819489643002817e+04,6.133652493111661897e+03,3.459057161752084994e+03,4.891120605216628974e+03,3.528944755891557634e+03,1.924943180594337491e+03,1.245873886477079168e+03,1.524361303399991357e+03,8.843169802816391893e+03,1.319275144703765818e+03,1.607330419876889573e+04,7.880313656789770903e+03,3.315845725425354431e+03,4.140445150054686678e+02,7.754104985087458317e+02,1.478494312151419217e+04
3.375171890585584151e+02,2.650399224423547935e+02,3.987104382975390990e+02,4.354223321465763092e+02,4.298426345115257163e+02,8.042048787178458724e+02,5.178496953825216451e+02,2.853655559501249854e+02,2.172818482476598376e+02,1.840919130217866950e+02,1.785957663621635731e+02,1.065501526388356801e+01,2.363618682489352452e+01,1.317911169093741464e+01,1.932454698969616658e+01,2.692915769538617710e+01,3.279535369661497413e+01,6.468878125001902291e-01,3.704983536682668888e+00,2.020127484109145399e+01,1.485297726457744716e+01,4.082047620727087178e+01,1.036115319657259988e+03,4.001014363432765549e+03,2.376779092707316522e+03,1.554624099103382605e+03,9.948159885425848188e+02,1.127094383092713997e+03,2.647889429537636715e+03,1.102074001010500615e+04,1.524042996401539313e+04,1.557133334256757553e+04,2.550941007570687361e+04,2.569693060273721130e+03,1.161887453594654744e+03,1.605960202575883216e+02,3.559143354373477450e+02,2.048330107258446333e+03,1.041513027414629141e+04,2.194188809527237026e+04,5.690492250508597499e+04,1.301523400363572146e+05,1.318283000692776695e+05,2.081061205085934489e+05,2.732617669094377779e+05,2.514693761857219215e+05,1.817258341829611454e+05,3.019913054975069826e+05,1.340062328605130315e+05,1.131138169589731551e+05,7.583449389554857589e+03,8.052554040616248676e+04,1.113863306202098756e+05,6.426902333956094662e+04,3.445570892557067418e+04,1.150735997487907152e+05,1.697620569190521783e+05,1.393455911891557625e+05,1.341404038528758101e+05,8.667635028275368677e+04,5.670798725214554725e+04,2.055296936231913060e+04,2.380491292450355832e+04,5.802083459581719944e+04,1.424603896706586966e+04,8.510833532937004929e+04,7.832185418039494834e+04,6.680554481357234181e+04,1.419338578074839315e+05,1.292889979930850386e+05,1.575648186150573019e+05
5.171163921766321891e+02,4.682974851603007096e+02,6.173302693659733222e+02,6.212422701750336955e+02,5.111421913155184598e+02,7.777345640804816185e+02,5.338146021299659196e+02,3.908366566506194886e+02,3.054598519982350240e+02,1.499646026196690798e+02,2.366177325183410005e+02,2.460593940359360232e+01,2.882860468706757118e+01,1.955946215218920869e+01,3.505998405871418555e+01,5.235432909183148098e+01,3.970123753256208943e+01,7.818228012330843413e-01,1.411367343293910892e+01,4.194485294682531418e+01,1.690835376988810879e+01,2.844374677113241745e+01,2.044593434293489736e+03,6.926728659938332385e+03,4.635232507398680355e+03,2.592119603711979835e+03,1.041206608808969122e+03,1.439510444217026361e+03,4.412422269268539821e+03,2.058461801469601050e+04,2.427415062323944585e+04,2.578715906085710230e+04,3.720987024753532751e+04,5.047163920500452150e+03,2.184576102145973437e+03,1.269728952775938069e+02,6.781966280690880922e+02,4.235236573050038714e+03,1.846238837183712167e+04,3.658177249556296010e+04,9.977564742590358946e+04,1.809485244091718341e+05,2.124970782365420018e+05,3.231615260521157179e+05,4.513802279972696560e+05,4.401662232614422101e+05,3.519456508693287615e+05,5.995823850073056528e+05,3.415569652825273806e+05,2.437790806443372858e+05,3.324287373206175835e+04,9.376556469797977479e+04,9.014216008081463224e+04,9.616363597272713378e+04,6.002485739423715859e+04,1.323399180170754844e+05,1.739661199662483996e+05,2.427478325393442938e+05,1.644204532044377702e+05,1.644021244860643637e+05,8.572401266398768348e+04,4.652099124069491518e+04,5.174398121518963308e+04,8.371944248463009717e+04,4.743283112689156405e+04,8.190142164972478349e+04,1.198160947253026679e+05,9.357746373451288673e+04,1.872304957334345090e+05,2.367498106550981465e+05,2.730953984067097190e+05
4.213657157801056741e+01,3.976484276831212128e+01,5.975385990776052836e+01,4.951022976554870780e+01,3.990516487128910228e+01,7.740620220652876071e+01,2.306228268038909590e+01,4.850371784536646658e+01,1.095012827295595059e+01,7.737973450637712247e+00,3.090839171232811822e+01,5.291628260329343192e+00,4.824167870025941163e+00,8.173072962863692226e-01,6.031113183769023500e+00,8.198781178616796339e+00,1.883685288299366078e+01,9.642803786926833487e-01,1.727500474720143453e+00,8.737061640521410766e+00,1.919779982093431814e+00,3.584175384050949731e+01,6.792803354888448553e+01,1.908215290174461188e+03,7.813215908174487367e+02,8.059660821924421725e+01,3.388655618938461771e+02,1.123895146729779526e+02,2.059622561361201178e+02,3.009888480602900472e+03,2.885874046998611902e+03,5.365359585711581531e+03,2.583179648193342928e+03,9.471668392821108000e+02,2.454064651981664724e+01,5.368666503695548187e+01,1.145669421574317504e+01,3.729221189799625336e+02,4.234250898948141185e+03,4.498894177678108463e+03,7.820747592022632489e+03,1.894242905072642316e+04,1.366743460737101850e+04,2.573133172787733201e+04,3.557445660641767608e+04,4.256346962109483138e+04,2.419468999737735794e+04,9.502493462915034615e+04,5.691538566126212390e+04,2.928525597289788857e+04,6.573845419506542385e+03,3.331530749369178466e+03,2.472192987133649694e+03,6.966241000439357776e+03,7.206501052158372659e+03,9.399989230539946220e+03,2.081513265101102297e+04,3.031871815514197442e+04,3.378615317853436136e+04,1.149276213581673983e+04,3.969014515042419589e+03,1.027221946817687967e+04,1.926661084357283835e+04,1.187948614227068538e+04,4.419282618682107568e+03,3.417126082091442640e+03,2.079897361541368809e+04,1.212999088399860011e+04,1.693780553536256411e+04,3.199399502381497950e+04,2.944655549968050764e+04
